회사명,거래소코드,회계년도,유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),기말이익잉여금(결손금)(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),법인세비용(IFRS연결)(천원),이자비용(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),종가(원),보통주(IFRS연결)(주),총자본증가율(IFRS연결),유형자산증가율(IFRS연결),비유동생물자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),총포괄이익증가율(IFRS연결),종업원1인당 부가가치증가율(IFRS연결),종업원수증가율(IFRS연결),종업원1인당 매출액증가율(IFRS연결),종업원1인당 인건비증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),경영자본정상영업이익률(IFRS연결),경영자본순이익률(IFRS연결),자본금정상영업이익률(IFRS연결),자본금순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),기타손익비률(IFRS연결),금융손익비율(IFRS연결),금융비용부담률(IFRS연결),외환이익 대 매출액비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),세금과공과 대 세금과공과 차감전순이익률(IFRS연결),기업순이익률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),인건비 대 총비용비율(IFRS연결),R & D 투자효율(IFRS연결),세금과공과 대 총비용비율(IFRS연결),금융비용 대 총비용비율(IFRS연결),감가상각비 대 총비용비율(IFRS연결),감가상각률(IFRS연결),누적감가상각률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유보율(IFRS연결),사내유보율(IFRS연결),사내유보 대 자기자본비율(IFRS연결),적립금비율(재정비율)(IFRS연결),평균배당률(IFRS연결),자기자본배당률(IFRS연결),배당성향(IFRS연결),1주당매출액(IFRS연결)(원),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),비유동장기적합률(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매출채권비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),"매출채권 대 상,제품비율(IFRS연결)",매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),비유동부채비율(IFRS연결),비유동부채 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS연결),차입금의존도(IFRS연결),차입금비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),유보액대비율(IFRS연결),유보액 대 납입자본배율(IFRS연결),유동자산집중도(IFRS연결),비유동자산집중도(IFRS연결),투자집중도(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),정상영업이익대비이자보상배율(IFRS연결),총자본회전률(IFRS연결),경영자본회전률(IFRS연결),자기자본회전률(IFRS연결),자본금회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),재고자산회전기간(IFRS연결),"상품,제품회전률(IFRS연결)","원,부재료회전률(IFRS연결)",재공품회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),비유동자산회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),1회전기간(IFRS연결),부가가치(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),부가가치(IFRS연결)(백만원),법인세비용차감전(계속사업)손익(IFRS연결)(백만원),인건비(IFRS연결)(백만원),금융비용(IFRS연결)(백만원),임차료(IFRS연결)(백만원),세금과공과(IFRS연결)(백만원),감가상각비(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),종업원수(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),기업가치(EV)(IFRS)(백만원),EBITDA(IFRS)(백만원),감사의견코드,라벨
성호전자(주),43260,Dec.24,189750128,167849425,367331808,49902859,8076766,5033006,0,207326568,223858022,1121,61002189,36.11,70.6,0,76.93,72.29,13.76,8.84,40.76,-0.35,-75.59,-55,-17.95,,,,,17.35,3.04,3.9,2.49,1.98,2.54,5.14,6.54,2.41,3.08,22.07,27.84,82.65,96.96,3.28,-3.54,2.43,0.33,0,38.39,4.11,94.5,9.78,1.3,0,2.23,3.08,11.44,112.46,2.57,3.87,4.59,366.82,,,58.03,,,,3598.32,147,437.02,,109.54,51.66,24.94,106.85,38.78,48.34,39.06,60.94,466.82,123.77,89.02,113.05,84.86,21.99,123.37,216.05,234.81,387.46,52.54,156.03,116.99,72.27,39.04,255.74,5.96,46.87,119.99,0.95,3.6,30.75,3.7,85.99,67.68,143.67,6.64,8.63,4.05,7.17,1.25,0.65,0.79,1.69,7.25,1.06,9.9,36.85,1.16,1.56,4.57,79.92,17.78,7.36,175.71,4.22,86.45,1.48,2.51,0.62,0,0.01,48968.29,,,,,,,,,13.33,54.19,300.2,23.62,45.03,54.97,16.49,48968.29,13109.77,22049.7,5032.95,0,0,6941.91,,13.33,300.2,23.62,,32.97,13.59,1.09,0.45,4.91,2.02,1.25,0.51,138848.45,3249.56,UQ,
세기상사(주),2420,Dec.24,,,,,,,,,,5030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.22,1.1,0,0,1.69,0.83,44929.59,-922.47,,
세명전기공업(주),17510,Dec.24,,,,,,,,,,4560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.54,8.74,1.98,0.53,9.84,2.64,10.56,2.84,60938.78,3436.54,,
세방(주),4360,Dec.24,338816162,254930329,1480281618,952986718,85471393,13611646,0,1373388758,345651981,11160,19308690,10.04,11.17,0,19.79,12.17,3.41,104.21,7.25,20.27,-14.52,22.5,41.46,,,,,9.39,1.78,6.22,2.16,1.73,6.05,2.23,7.81,3.43,11.97,213.03,743.12,90.61,98.22,5.43,0.12,-0.04,0.19,0.14,13.74,6.01,93.27,7.82,0,0,-0.04,2.79,15.59,74.91,-0.18,4.07,4.69,9900.53,,,98.29,,,,59717.9,3950,2269.28,,1065.13,22.89,5.43,29.68,21.64,77.11,76.65,23.35,9852.57,100.6,93.15,132.91,125.68,25.89,976.9,21.95,184.7,5315.17,528.92,30.46,22.47,73.75,8,108.15,5.67,8.93,11.66,4.55,999999999,77.02,99.15,24.26,78.6,54.86,15.74,41.13,3.68,3.96,0,0.97,1.92,1.25,119.44,4.34,15.57,23.45,4.12,4.3,100.16,3.64,279.95,0,85144.99,8.27,44.11,1.27,4.11,2.42,0.01,0.04,244086.31,,,,,,,,,16.49,73.61,907.4,17.77,43.95,56.05,35.02,244086.31,99083.04,107276.38,-572.18,0,0,38299.07,,16.49,907.4,17.77,,20.43,14.32,0.57,0.4,7.86,5.51,0.45,0.32,286971.74,52370.6,UQ,
세방전지(주),4490,Dec.24,1075877589,504967121,2094117787,1439716324,172321250,47418097,0,2059542801,586279421,71900,14000000,13.75,4.62,0,-19.95,24.82,4.94,20.97,12.65,22.24,38.3,44.95,60.73,,,,,16.7,8.72,8.37,10.01,9.13,8.76,12.61,12.22,12.55,12.04,2566.68,2420.26,83.3,91.28,1.95,1,-0.31,1.02,0.28,21.58,8.43,89.87,9.97,0,0,-0.33,2.78,17.23,178.28,-1.18,4.43,5.23,21398.55,,,101.73,,,,147110.2,12887,10907.3,,12833.4,51.38,23.92,105.66,39.08,48.62,72,28,20990.77,67.53,64.07,213.06,162.08,32.21,136.87,45.09,260.44,245.67,52.55,38.88,33.49,94.12,5.39,14.24,27.26,11.68,16.23,16.58,999999999,73.37,219.48,51.01,44.52,71.12,28.66,68.68,8.02,8.16,0,1.05,1.44,1.45,294.22,3.8,15.83,23.06,1.96,2.53,8.76,41.66,15.76,54.05,54.23,6.06,60.23,2.25,5.7,1.34,0,0.01,462027.25,,,,,,,,,22.06,145.98,365.1,22.43,42.08,57.92,37.3,462027.25,219739.35,194431.23,-6395.36,0,0,54252.04,,22.06,365.1,22.43,,11.47,5.04,1.22,0.53,20.01,8.79,1.08,0.48,1055856.8,172585.26,UQ,
세종텔레콤(주),36630,Dec.24,232616178,117370772,494009116,8841209,-33191927,1565416,0,371390754,223923069,398,200000000,-5.07,20.78,0,0,39.73,-30.21,-77.31,-16.1,9.46,0,0,-179.96,,,,,51.72,-3.27,-8.94,-1.44,-2.39,-6.54,-4.11,-11.63,-2.81,-7.7,-5.52,-15.23,48.28,103.27,-5.25,-3.67,0.93,0.07,0.19,0,-5.86,107.63,0,0,0,0.77,4.4,18.02,126.83,1.63,5.73,6.88,28.16,,,22.58,,,,1798.33,-170,167.2,,-58.76,47.09,2.46,88.99,45.93,52.91,54.67,45.33,125.17,96.78,69.4,198.19,193.31,59.61,786.78,4.97,601.7,889.15,130.76,82.91,43.46,38.12,39.45,92.46,23.33,29.24,53.49,-1.47,-8.16,13.43,0.32,76.19,60.38,107.87,3.2,4.97,1.45,1.93,-3.52,0.73,0.86,1.26,1.69,1.75,54.81,6.66,1.31,1.39,23.98,15.22,25.21,491.87,0,7.59,48.1,1.66,3.02,0.87,0,0.02,-28174.3,,,,,,,,,-5.7,-21.95,-52.25,-7.59,0,0,0,-28174.3,-31626.51,0,3452.21,0,0,19601.78,,-5.7,-52.25,-7.59,,0,0,1.08,0,80.32,0,1.62,0,147592.83,-2370.1,UQ,
소프트캠프(주),258790,Dec.24,11208365,8754759,39320247,-4938048,33017,1487,0,16887234,27669421,987,24991284,61.82,636.4,0,0,189.52,-23.17,0,2.39,-8.65,0,0,0,,,,,70.65,-10.84,0.2,4.2,-5.76,0.1,-15.82,1.95,-7.44,0.13,-73.27,8.99,29.35,110.84,11.05,12.97,-15.61,0.16,4.07,4.31,-8.18,99.83,41.35,21.02,0,-12.93,3.85,9.53,7.84,-13.03,2.63,4.07,444.72,,,94.63,,,,675.72,9,143.56,,-73.27,28.51,0,39.87,28.51,71.49,29.63,70.37,465.24,241.29,91.97,128.03,128.03,54.17,0,0,1159.43,0,0,237.49,75.14,16.24,162.35,770.89,6.24,51.37,173.38,-3.45,999999999,28.33,4.46,76.38,111.98,181.42,6.68,9.14,4.7,10.94,0,0.53,0.69,1.46,6.76,0.83,41.04,8.89,1.31,1.31,0,0,0,0,0,3.29,111.02,0.89,1.67,0.76,0,0.01,6583.78,,,,,,,,,16.74,36.88,745.73,38.99,128.01,-28.01,0.5,6583.78,34.5,8427.59,-2635.71,35.6,0,784.34,,16.74,745.73,38.99,,151.96,71.01,3.89,1.82,11.85,5.54,2.69,1.26,40239.22,-719.12,UQ,
솔루스첨단소재(주),336370,Dec.24,597219071,823611304,2079395109,172488106,-42689619,5288056,0,570949199,987931457,8200,70217344,21.84,33.39,0,0,29.74,5.84,16.53,5.37,32.96,0,0,-80.36,,,,,7.04,-9.53,-7.48,-2.52,-2.87,-2.26,-5.06,0.62,-4.29,-3.36,-798.16,68.07,92.96,109.53,2.98,3.42,3.4,7.68,0.05,0,-1.23,105.83,8.92,1.04,0,2.86,9.98,9.72,62.65,2.37,3.32,4.4,8395.04,,,89.51,,,,6281.27,51,-2089.85,,-598.68,28.72,37.57,40.29,17.93,71.28,52.49,47.51,8494.63,135.8,118.03,72.51,45.27,18.83,52.15,0,196.99,152.14,26.47,90.51,75.46,79.83,15.06,0,-10.89,37.83,72.06,-2.09,-0.93,52.05,119.07,101.72,229.85,232.84,-8.73,-10.96,-4.15,-15.1,-2.8,0.3,0.45,0.53,83.74,0.7,10.83,33.72,0.98,1.53,2.74,133.28,7.84,14.33,7.29,6.51,56.05,0.44,0.48,0.45,0,0.01,110293.51,,,,,,,,,5.3,15.8,44.23,19.32,54.89,45.11,-38.71,110293.51,-37401.56,60535,19426.08,0,0,67734,,5.3,44.23,19.32,,65.76,18.01,3.68,1.01,0,0,20.44,5.6,667137.32,23381.44,UQ,
솔브레인(주),357780,Dec.24,521491176,123720341,1168214134,562094529,119611878,47509470,0,863356156,130878285,165400,7778566,17.36,9.84,0,-4.04,-0.56,51.13,24.54,13.12,2.29,25.82,-9.15,1.35,,,,,28.54,19.45,13.85,16.43,15.52,11.06,17.17,12.47,19.96,14.22,4318.24,3045.22,71.46,80.55,-0.1,2.91,-1.13,2.6,0,28.43,10.15,71.79,19.74,0,0,-1.48,8.92,17.44,165.42,-9.4,3.52,4.06,26038.83,,,96.62,,,,110991.69,15296,33726.7,,21591.22,44.64,17.44,80.64,36.85,55.36,88.8,11.2,25926.66,62.34,61.92,421.51,347.99,195.29,64.79,22.87,168.85,113.83,38.37,12.62,11.93,52.95,0.69,1.8,34.05,0.2,0.22,2077.55,999999999,89.17,267.84,50.18,75.12,105.94,184.67,10516.73,20.69,27.99,0,0.8,1.03,0.88,221.98,8.32,28.64,12.75,1.99,2.46,10.53,34.66,19.02,27.83,0,14.83,24.62,1.33,1.78,1.63,0,0.02,346828.92,,,,,,,,,29.69,91.9,380.71,40.17,37.62,62.38,34.49,346828.92,167121.35,130494.2,-9753.87,0,0,58967.24,,29.69,380.71,40.17,,21.38,9.52,2.94,1.31,10.65,4.74,3.49,1.56,1115678.35,204138.14,UQ,
솔브레인홀딩스(주),36830,Dec.24,356256357,394654953,1996621271,2369957308,55741024,26781606,0,515379499,505485677,36100,20964056,11.86,35.94,0,11.56,14.8,0.05,1.44,5.49,-22.1,-29.47,-35.44,21.64,,,,,35.57,16.55,10.82,4.84,4.51,2.95,6.19,4.62,10.81,7.07,813.9,560.66,64.43,84.41,-0.54,-3.27,2.56,1.64,0.01,32.45,3.64,85.55,23.89,0,0,2.7,9.64,13.41,44.6,2.57,7.53,6.16,12539.93,,,222.3,,,,24583.96,2846,4060.65,,4069.51,17.84,26.27,21.72,13.15,82.16,74.68,25.32,12451.23,110.01,102.4,90.27,66.55,33.14,77.65,0,128.02,323.01,60.66,33.9,26.47,97.19,7.43,0,-1.92,12.95,17.34,4.38,7.26,75.15,143.14,69.11,297.76,171.67,18.26,35.7,4.62,17.91,6.47,0.27,0.65,0.37,49.17,1,10.44,34.95,1.45,1.96,5.55,65.82,26.27,13.66,40.94,7.97,45.82,0.34,1.65,0.7,0.33,0.01,259584.97,,,,,,,,,13,74.95,279.36,50.37,44.97,55.03,21.47,259584.97,82522.63,116745.4,13177.48,0,0,47139.46,,13,279.36,50.37,,41.36,15.09,1.94,0.71,54.21,19.77,40.19,14.66,800872.39,31944.05,UQ,
솔트웨어(주),328380,Dec.24,18437753,11654791,36569896,1740478,-155772,-465153,0,57869531,13582033,867,34262778,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9.22,-2.95,-0.27,-3.52,-4.67,-0.43,-7.44,-0.65,-5.18,-0.47,-49.89,-4.38,90.78,102.95,1.88,1.26,-0.71,-0.08,0.41,0,-1.55,101.03,14.58,1.1,0.26,-0.68,1.16,6.9,36.95,-3.02,2.8,2.8,570.05,,,85.11,,,,1688.99,-4,17.81,,-49.89,50.42,3.01,101.69,48.9,49.58,62.86,37.14,669.78,78.88,72.78,158.2,153.43,89.25,203.56,8.19,22.87,1854.35,890.21,59.08,50.7,92.21,8.38,28.41,18.55,1.01,1.61,-164.51,999999999,53.52,5.71,31.86,31.33,57.02,4.49,164.7,1.67,1.05,0,1.58,1.75,2.52,16.89,4.26,11.7,31.21,3.14,3.24,104.13,3.51,948.57,116.97,0,51.15,7.14,3.19,4.21,1.92,0.01,0,8610.45,,,,,,,,,23.55,62.64,1079.85,14.88,102.72,-2.72,-1.81,8610.45,-620.92,8844.78,-410.09,21.43,155.78,702.51,,23.55,1079.85,14.88,,0,0,2.62,1.15,93.65,41.04,1.03,0.45,19597.33,-1096.62,UQ,
송원산업(주),4430,Dec.24,654244000,329649000,1180193000,700225000,45088000,19154000,0,1070200000,424083000,11190,24000000,8.3,-1.06,0,-0.17,1.04,14.93,21.28,7.16,3.91,7.43,29.39,61.62,,,,,16.53,5.87,4.21,5.72,5.53,3.97,8.59,6.17,5.73,4.11,523.45,375.73,83.47,94.13,0.13,0.15,0.49,0.69,0,29.82,4.44,94.3,13.09,0,0,0.5,3.71,12.25,147.67,1.31,3.94,3.93,6200.92,,,95.32,,,,44591.67,1879,3361.13,,2617.25,55.44,54.03,124.39,25.48,44.56,64.07,35.93,6300.92,69.56,61.84,198.47,91.24,34.42,44.55,108.9,141.12,73.97,31.56,56.09,43.6,81.71,12.49,29.09,27.5,15.86,24.76,8.52,13.15,63.05,62.01,57.16,48.89,106.52,29.17,66.1,10.48,11.56,11.88,0.94,0.98,1.46,89.18,2.65,11.43,31.94,1.75,3.7,3.32,109.98,5.48,17.75,937.95,7.03,51.9,2.05,2.47,1.15,0,0.01,249470,,,,,,,,,21.14,58.99,144.28,23.31,55.77,44.23,18.07,249470,64242,139128,5288,0,0,39415,,21.14,144.28,23.31,,10.89,6.49,0.62,0.37,6.91,4.12,0.45,0.27,398814,75849,UQ,
수성웹툰(주),84180,Dec.24,42393265,93780056,250764027,-50070181,-8918062,1214567,0,68604905,111034386,5780,17816414,67.92,292.51,0,0,132.53,-29.02,-26.93,75.11,66.21,0,0,0,,,,,35.1,-0.45,-13,0.24,-0.15,-4.46,-0.28,-8.92,-0.22,-6.36,-0.43,-12.36,64.9,100.45,-10.78,-17.34,15.89,0.23,6.94,0,0.99,109,9.2,0,0,11.69,4.78,18.46,13.68,11.88,22.14,23.23,43.27,,,43.65,,,,584.02,-711,26.66,,-2.62,16.91,11.93,20.35,14.89,83.09,55.72,44.28,143.25,149.12,132.73,45.2,39.81,7.42,178.63,0,224.05,522.79,79.73,79.46,67.12,77.43,12.35,0,-20.49,21.06,37.8,-0.03,0.29,20.2,0.57,74.42,217.17,340.49,1.16,2.45,0.52,1.88,-0.03,0.34,0.49,0.63,0.95,0.75,15.35,23.78,1.34,1.52,11.46,31.85,34.35,17.82,0,7.77,46.99,0.46,12.5,0.53,0.25,0.02,16205.05,,,,,,,,,6.46,185.2,5541.69,23.62,52.96,47.04,-55.03,16205.05,-7703.49,8582.31,10902.47,0,0,4463.1,,6.46,5541.69,23.62,,0,0,8.31,0,0,0,20.63,0,124604.1,-401.81,UQ,
슈어소프트테크(주),298830,Dec.24,70557518,42689327,162364676,47428010,10077677,289044,0,88803218,56277933,4360,52619061,2.67,-1.31,0,-1.78,5.48,-0.77,0,13.07,40.31,-31.22,113.62,111.88,,,,,100,8.89,11.35,5.86,4.92,6.29,7.81,12.4,5.63,7.19,147.61,202.14,0,91.11,2.79,2.63,0.47,0.17,0.37,12.34,6.55,89.18,50.14,6.28,1.32,0.49,4.35,7.6,15.85,0.71,6.23,5.75,1662.59,,,96.28,,,,1687.66,207,179.93,,149.96,43.46,0,76.85,43.46,56.54,65.34,34.66,1730.49,86.54,76.71,165.28,165.28,54.04,0,0,576.94,0,0,53.05,40.24,67.03,12.81,48.76,17.16,19.01,29.1,4.1,25.79,63.1,19.17,79.76,100.7,157.42,21.45,39.1,7.43,13.59,18.87,0.55,0.63,0.88,16.61,1.5,31.49,11.59,1.25,1.25,0,0,0,0,0,6.33,57.65,0.99,1.9,0.77,0,0.02,58546.34,,,,,,,,,36.06,126.16,8187.23,65.93,73.15,26.85,17.21,58546.34,10366.72,42825.27,418.12,237.56,1129.59,3719.04,,36.06,8187.23,65.93,,38.92,17.29,4.74,2.11,33.11,14.71,8.17,3.63,245496.29,11522.34,UQ,
스튜디오드래곤(주),253450,Dec.24,393799198,169437694,925506475,274774258,33488155,-5285051,0,550080744,185882471,43050,30058498,-15.26,-5.29,0,0,-22.68,-2.65,0,4.5,-26.96,-34.86,11.32,-32.53,,,,,12.36,6.62,6.09,4.24,3.61,3.32,5.03,4.63,4.57,4.21,242.15,222.82,87.64,93.38,-1.49,2.19,-0.31,2.16,0.08,-18.74,3.15,95.06,5.83,0,0,-0.32,27.04,64.03,1.97,-0.61,309.88,5.42,4821.23,,,101.15,,,,18300.34,1114,5975.6,,1210.77,42.55,0,74.06,42.55,57.45,79.92,20.08,4921.23,71.89,70.33,232.42,232.42,105.14,0,0,2028.44,0,0,25.13,22.91,0,2.22,7.33,24.24,0.16,0.2,7.83,999999999,78.29,48.21,72.56,110.84,129.39,60.35,7478.74,12.12,20.39,0,0.55,0.69,0.76,36.6,1.93,68.3,5.34,1.38,1.38,0,0,0,0,0,4.4,83,0.9,45.58,0.82,0,0.01,204705.56,,,,,,,,,22.12,1743.68,0,37.21,15.44,84.56,16.36,204705.56,28203.1,31611.34,-1729.7,0,0,146620.81,,22.12,0,37.21,,45.77,28.72,2.71,1.7,10.24,6.43,2.97,1.87,1173752.94,181672.76,UQ,
시그네틱스(주),33170,Dec.24,27615045,33181039,105307343,-30428067,-50919811,4144617,0,118150985,36104675,864,85728319,-31.34,-33.19,0,0,-25.22,-44.19,-37.52,-41.32,-36.3,0,0,0,,,,,-15.78,-21.87,-43.1,-19.61,-19.97,-39.37,-27.61,-54.42,-25.44,-50.15,-60.27,-118.79,115.78,121.87,-17.72,0.14,-0.01,0.13,0,0,-39.38,138.61,5.85,0,0,-0.01,5.87,25.16,968.16,-0.05,4.65,3.9,61.45,,,31.48,,,,1378.2,-593.97,-41.31,,-301.34,26.22,39.82,35.54,15.78,73.78,65.71,34.29,161.45,112.27,107.72,83.23,50.09,3.61,95.84,0,72.32,0,132.53,52.17,47.95,98.93,4.22,0,-5.29,9.29,14.13,-56.79,999999999,25.01,0.61,32.63,76.85,66.49,1.31,4.83,0.45,0.4,0,0.91,1.16,1.26,2.76,3.3,9.23,39.55,3.06,4.87,8.26,44.17,0,9.08,0,10.19,35.83,1.3,1.87,1.66,0.11,0.03,-27105.74,,,,,,,,,-25.74,-53.92,-473.46,-22.94,0,0,0,-27105.74,-46775.19,9826.95,-16.48,0,0,9858.98,,-25.74,-473.46,-22.94,,0,0,2.91,0.82,0,0,1.69,0.48,82664.32,-15778.35,UQ,
시큐레터(주),418250,Dec.24,,,,,,,,,,6550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.18,0,0,0,74.62,0,46396.82,-6820.83,,
신대양제지(주),16590,Dec.24,301577722,123368093,875922549,585079029,33264061,13730251,0,658502365,183832235,5730,40297820,-0.03,5.73,0,-0.14,5.32,-8.86,-1.68,1.07,2.04,-49.95,-26.6,-26.32,,,,,15.99,4.45,5.05,4.31,3.34,3.8,4.25,6,3.5,3.98,145.34,174.34,84.01,95.55,2.69,2.09,-0.77,1.37,0.02,29.22,3.22,93.18,13,0,0,-0.79,4.67,13.25,188.43,-2.71,4.78,4.62,3152.33,,,108.01,,,,16340.89,1126,1529.68,,726.69,34.43,13.74,52.51,29.7,65.57,79.01,20.99,2921.88,82.99,76.32,244.45,210.87,85.44,200.91,23.25,467.91,482.26,42.94,26.56,17.83,82.64,8.74,33.93,20.35,8.1,10.26,8.64,999999999,84.31,36.65,48.02,85.02,126.44,39.81,103.1,8.36,11.11,0,0.75,0.79,0.96,32.68,3.53,29.9,12.21,2.08,2.4,15.76,23.16,33.82,40.95,0,7.77,46.96,1.18,1.26,1.5,0,0.02,155650.94,,,,,,,,,17.77,29.69,162.33,23.64,53.79,46.21,21.37,155650.94,46994.31,83725.51,-5066.81,0,0,30090.09,,17.77,162.33,23.64,,10.6,7.68,0.69,0.5,7.35,5.33,1.23,0.89,190591.82,28633.46,UQ,
신라교역(주),4970,Dec.24,341143157,143338802,764717279,585587282,40168828,12130362,0,496120565,160627956,9390,16000000,2.15,-3.69,0,0.5,0.52,4.25,-26.66,5.74,14.26,18.05,130.73,114.9,,,,,19.37,3.31,8.1,5.09,2.17,5.31,2.8,6.75,2.72,6.64,205.49,495.05,80.63,96.69,7.23,3.78,-3.71,5.57,0.5,23.19,2.87,90.7,10.8,0,0,-3.59,4.4,13.78,57.59,-10.86,5.5,4.46,7472,,,97.66,,,,31007.54,2509,4177.31,,1027.43,44.61,9.56,80.54,40.35,55.39,79,21,7534.66,70.12,68.17,238,215.25,110.34,124.83,16.48,78.6,530.96,158.82,26.59,23.73,93.07,2.86,8.74,25.87,8.72,11.04,4.48,999999999,78.34,74.88,67.36,85.16,122.56,34.05,82.03,7.15,11.03,0,0.66,0.82,0.85,62.02,2.93,10.89,33.51,1.48,1.68,12.88,28.34,48.83,3913.55,0,10.71,34.07,1.17,3.59,1.02,0.08,0.03,111897.39,,,,,,,,,14.63,83.96,0,22.55,49.55,50.45,35.9,111897.39,52299.19,55440.25,-18423.35,0,0,22581.31,,14.63,0,22.55,,8.81,5.82,0.34,0.23,2.96,1.96,0.5,0.33,89307.59,34650.09,UQ,
신라섬유(주),1000,Dec.24,,,,,,,,,,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.95,1.56,68.41,36.11,11.56,6.1,38285.59,511.88,,
